s1	s2	SWL	HP334xx [V]	Temp [mk]	Temp [mk]	time [s]
-0.050000	2.000000	1	+6.64435800E-01	117.025	556.670	22172.081
-0.048000	2.000000	1	+6.64425800E-01	116.903	556.670	22177.141
-0.046000	2.000000	1	+6.64166400E-01	116.903	556.670	22182.001
-0.044000	2.000000	1	+6.64336000E-01	116.903	556.670	22187.541
-0.042000	2.000000	1	+6.64425800E-01	116.903	556.670	22192.571
-0.040000	2.000000	1	+6.63757200E-01	117.062	556.581	22197.741
-0.038000	2.000000	1	+6.64036600E-01	117.062	556.581	22203.481
-0.036000	2.000000	1	+6.63946800E-01	117.062	556.581	22209.021
-0.034000	2.000000	1	+6.63737200E-01	117.062	556.581	22213.901
-0.032000	2.000000	1	+6.63787100E-01	117.121	556.649	22219.101
-0.030000	2.000000	1	+6.63417900E-01	117.121	556.649	22224.311
-0.028000	2.000000	1	+6.63607500E-01	117.121	556.649	22229.381
-0.026000	2.000000	1	+6.63078600E-01	117.121	556.649	22235.041
-0.024000	2.000000	1	+6.62869000E-01	116.978	556.763	22240.251
-0.022000	2.000000	1	+6.62729300E-01	116.978	556.763	22245.451
-0.020000	2.000000	1	+6.62819100E-01	116.978	556.763	22250.871
-0.018000	2.000000	1	+6.62669400E-01	116.978	556.763	22255.991
-0.016000	2.000000	1	+6.62719300E-01	116.978	556.988	22261.061
-0.014000	2.000000	1	+6.62280200E-01	116.965	556.988	22266.181
-0.012000	2.000000	1	+6.62459800E-01	116.965	556.988	22271.491
-0.010000	2.000000	1	+6.62210300E-01	116.965	556.988	22276.771
-0.008000	2.000000	1	+6.62200400E-01	116.965	557.200	22282.131
-0.006000	2.000000	1	+6.62160400E-01	117.031	557.200	22287.741
-0.004000	2.000000	1	+6.62190400E-01	117.031	557.200	22292.961
-0.002000	2.000000	1	+6.61901000E-01	117.031	557.200	22298.261
0.000000	2.000000	1	+6.61661400E-01	117.031	557.200	22303.371
0.002000	2.000000	1	+6.61611500E-01	116.970	558.012	22309.041
0.004000	2.000000	1	+6.61561600E-01	116.970	558.012	22314.241
0.006000	2.000000	1	+6.61910900E-01	116.970	558.012	22319.422
0.008000	2.000000	1	+6.62030700E-01	116.970	558.012	22324.762
0.010000	2.000000	1	+6.61881000E-01	116.976	557.936	22329.942
0.012000	2.000000	1	+6.61891000E-01	116.976	557.936	22334.902
0.014000	2.000000	1	+6.61980800E-01	116.976	557.936	22339.922
0.016000	2.000000	1	+6.61960800E-01	116.976	557.936	22345.142
0.018000	2.000000	1	+6.62180400E-01	116.976	557.042	22350.432
0.020000	2.000000	1	+6.62170400E-01	117.032	557.042	22355.422
0.022000	2.000000	1	+6.62330100E-01	117.032	557.042	22360.352
0.024000	2.000000	1	+6.62569600E-01	117.032	557.042	22366.042
0.026000	2.000000	1	+6.62579600E-01	117.032	557.803	22371.102
0.028000	2.000000	1	+6.62619500E-01	117.075	557.803	22376.362
0.030000	2.000000	1	+6.63038700E-01	117.075	557.803	22381.512
0.032000	2.000000	1	+6.62898900E-01	117.075	557.803	22386.402
0.034000	2.000000	1	+6.63098500E-01	117.075	557.400	22392.032
0.036000	2.000000	1	+6.63138500E-01	116.980	557.400	22397.402
0.038000	2.000000	1	+6.63338000E-01	116.980	557.400	22402.452
0.040000	2.000000	1	+6.63338000E-01	116.980	557.400	22407.982
0.042000	2.000000	1	+6.62938900E-01	116.980	556.266	22413.442
0.044000	2.000000	1	+6.63557600E-01	117.115	556.266	22419.082
0.046000	2.000000	1	+6.63487700E-01	117.115	556.266	22424.152
0.048000	2.000000	1	+6.63358000E-01	117.115	556.266	22429.232
0.050000	2.000000	1	+6.63827100E-01	117.115	556.266	22434.882
0.052000	2.000000	1	+6.63976800E-01	117.115	557.507	22440.332
0.054000	2.000000	1	+6.63926900E-01	116.984	557.507	22445.432
0.056000	2.000000	1	+6.63976800E-01	116.984	557.507	22450.412
0.058000	2.000000	1	+6.64266200E-01	116.984	557.507	22455.512
0.060000	2.000000	1	+6.64206300E-01	116.984	556.728	22461.112
0.062000	2.000000	1	+6.64425800E-01	117.022	556.728	22466.662
0.064000	2.000000	1	+6.64525600E-01	117.022	556.728	22471.642
0.066000	2.000000	1	+6.64435800E-01	117.022	556.728	22476.722
0.068000	2.000000	1	+6.64425800E-01	117.022	556.120	22481.942
0.070000	2.000000	1	+6.64405900E-01	116.954	556.120	22487.782
0.072000	2.000000	1	+6.64785100E-01	116.954	556.120	22493.372
0.074000	2.000000	1	+6.64635400E-01	116.954	556.120	22498.532
0.076000	2.000000	1	+6.64755200E-01	116.954	557.503	22503.792
0.078000	2.000000	1	+6.65094500E-01	117.001	557.503	22508.872
0.080000	2.000000	1	+6.65304100E-01	117.001	557.503	22513.862
0.082000	2.000000	1	+6.65084500E-01	117.001	557.503	22519.562
0.084000	2.000000	1	+6.65234200E-01	117.001	555.992	22524.702
0.086000	2.000000	1	+6.65473700E-01	117.005	555.992	22529.882
0.088000	2.000000	1	+6.65094500E-01	117.005	555.992	22535.392
0.090000	2.000000	1	+6.65393900E-01	117.005	555.992	22540.922
0.092000	2.000000	1	+6.65992700E-01	117.005	555.992	22546.492
0.094000	2.000000	1	+6.65922800E-01	116.937	557.523	22551.672
0.096000	2.000000	1	+6.65543600E-01	116.937	557.523	22556.782
0.098000	2.000000	1	+6.66202300E-01	116.937	557.523	22562.422
0.100000	2.000000	1	+6.65543600E-01	116.937	557.523	22567.982
0.102000	2.000000	1	+6.65304100E-01	117.026	557.258	22572.822
0.104000	2.000000	1	+6.65803100E-01	117.026	557.258	22577.962
0.106000	2.000000	1	+6.66312000E-01	117.026	557.258	22583.122
0.108000	2.000000	1	+6.65912800E-01	117.026	557.258	22587.982
0.110000	2.000000	1	+6.65503700E-01	117.026	556.721	22593.542
0.112000	2.000000	1	+6.66172300E-01	116.920	556.721	22599.192
0.114000	2.000000	1	+6.66262100E-01	116.920	556.721	22604.162
0.116000	2.000000	1	+6.65972700E-01	116.920	556.721	22609.362
0.118000	2.000000	1	+6.66821000E-01	116.920	556.788	22614.912
0.120000	2.000000	1	+6.66970700E-01	116.904	556.788	22620.602
0.122000	2.000000	1	+6.67210200E-01	116.904	556.788	22625.662
0.124000	2.000000	1	+6.67250100E-01	116.904	556.788	22631.422
0.126000	2.000000	1	+6.66791100E-01	116.904	556.592	22637.052
0.128000	2.000000	1	+6.67669300E-01	116.942	556.592	22642.482
0.130000	2.000000	1	+6.67799000E-01	116.942	556.592	22648.112
0.132000	2.000000	1	+6.67619400E-01	116.942	556.592	22652.972
0.134000	2.000000	1	+6.67719200E-01	116.942	555.757	22658.732
0.136000	2.000000	1	+6.68188200E-01	116.894	555.757	22663.822
0.138000	2.000000	1	+6.68467700E-01	116.894	555.757	22669.392
0.140000	2.000000	1	+6.69166300E-01	116.894	555.757	22674.912
0.142000	2.000000	1	+6.69016600E-01	116.894	555.757	22680.422
0.144000	2.000000	1	+6.69385800E-01	117.031	557.011	22685.432
0.146000	2.000000	1	+6.69854900E-01	117.031	557.011	22691.062
0.148000	2.000000	1	+6.71002500E-01	117.031	557.011	22696.532
0.150000	2.000000	1	+6.70483600E-01	117.031	557.011	22702.012
0.152000	2.000000	1	+6.71142300E-01	116.935	556.666	22707.112
0.154000	2.000000	1	+6.71301900E-01	116.935	556.666	22712.102
0.156000	2.000000	1	+6.72479500E-01	116.935	556.666	22717.612
0.158000	2.000000	1	+6.72429600E-01	116.935	556.666	22722.592
0.160000	2.000000	1	+6.73248000E-01	117.018	556.650	22728.022
0.162000	2.000000	1	+6.73297900E-01	117.018	556.650	22732.942
0.164000	2.000000	1	+6.73876700E-01	117.018	556.650	22737.892
0.166000	2.000000	1	+6.74974500E-01	117.018	556.650	22743.422
0.168000	2.000000	1	+6.75513400E-01	117.046	555.617	22748.992
0.170000	2.000000	1	+6.74784900E-01	117.046	555.617	22753.762
0.172000	2.000000	1	+6.75992400E-01	117.046	555.617	22758.682
0.174000	2.000000	1	+6.76671100E-01	117.046	555.617	22763.782
0.176000	2.000000	1	+6.76910600E-01	117.046	555.481	22768.792
0.178000	2.000000	1	+6.77649100E-01	116.930	555.481	22774.452
0.180000	2.000000	1	+6.77868600E-01	116.930	555.481	22780.172
0.182000	2.000000	1	+6.78677000E-01	116.930	555.481	22785.272
0.184000	2.000000	1	+6.79285800E-01	116.930	555.481	22790.412
0.186000	2.000000	1	+6.80333600E-01	116.930	556.132	22796.052
0.188000	2.000000	1	+6.80353600E-01	116.962	556.132	22801.662
0.190000	2.000000	1	+6.80842600E-01	116.962	556.132	22807.242
0.192000	2.000000	1	+6.80792700E-01	116.962	556.132	22812.162
0.194000	2.000000	1	+6.81730800E-01	116.962	556.252	22817.742
0.196000	2.000000	1	+6.82908400E-01	116.997	556.252	22823.362
0.198000	2.000000	1	+6.82319600E-01	116.997	556.252	22828.872
0.200000	2.000000	1	+6.82549200E-01	116.997	556.252	22833.762
0.200000	2.050000	3	+6.80543200E-01	116.997	556.252	22835.362
0.198000	2.050000	1	+6.78567200E-01	116.920	556.263	22840.512
0.196000	2.050000	1	+6.78836700E-01	116.920	556.263	22845.262
0.194000	2.050000	1	+6.78736900E-01	116.920	556.263	22850.942
0.192000	2.050000	1	+6.78128100E-01	116.920	556.263	22856.592
0.190000	2.050000	1	+6.77728900E-01	117.018	557.346	22861.532
0.188000	2.050000	1	+6.77449500E-01	117.018	557.346	22866.742
0.186000	2.050000	1	+6.75144200E-01	117.018	557.346	22872.202
0.184000	2.050000	1	+6.75663100E-01	117.018	557.346	22877.042
0.182000	2.050000	1	+6.75752900E-01	116.988	558.715	22882.592
0.180000	2.050000	1	+6.75653100E-01	116.988	558.715	22887.572
0.178000	2.050000	1	+6.74984500E-01	116.988	558.715	22893.212
0.176000	2.050000	1	+6.73367700E-01	116.988	558.715	22898.902
0.174000	2.050000	1	+6.73317800E-01	116.988	558.368	22904.502
0.172000	2.050000	1	+6.73367700E-01	117.079	558.368	22910.132
0.170000	2.050000	1	+6.72539400E-01	117.079	558.368	22915.242
0.168000	2.050000	1	+6.72629200E-01	117.079	558.368	22920.092
0.166000	2.050000	1	+6.71721100E-01	117.079	557.021	22925.622
0.164000	2.050000	1	+6.70783000E-01	117.107	557.021	22931.182
0.162000	2.050000	1	+6.70992600E-01	117.107	557.021	22936.152
0.160000	2.050000	1	+6.69844900E-01	117.107	557.021	22941.152
0.158000	2.050000	1	+6.69715100E-01	117.107	556.618	22946.132
0.156000	2.050000	1	+6.69944700E-01	117.102	556.618	22951.702
0.154000	2.050000	1	+6.69006600E-01	117.102	556.618	22957.192
0.152000	2.050000	1	+6.68188200E-01	117.102	556.618	22962.872
0.150000	2.050000	1	+6.67838900E-01	117.102	556.618	22967.942
0.148000	2.050000	1	+6.67659300E-01	117.075	558.565	22972.932
0.146000	2.050000	1	+6.67290000E-01	117.075	558.565	22977.802
0.144000	2.050000	1	+6.67310000E-01	117.075	558.565	22983.432
0.142000	2.050000	1	+6.67220200E-01	117.075	558.565	22989.092
0.140000	2.050000	1	+6.66351900E-01	117.054	558.041	22994.402
0.138000	2.050000	1	+6.66411800E-01	117.054	558.041	22999.262
0.136000	2.050000	1	+6.65972700E-01	117.054	558.041	23004.812
0.134000	2.050000	1	+6.65463700E-01	117.054	558.041	23010.492
0.132000	2.050000	1	+6.64954800E-01	117.054	557.129	23015.412
0.130000	2.050000	1	+6.65363900E-01	116.984	557.129	23020.652
0.128000	2.050000	1	+6.65004700E-01	116.984	557.129	23026.362
0.126000	2.050000	1	+6.64785100E-01	116.984	557.129	23032.003
0.124000	2.050000	1	+6.64984700E-01	116.984	556.569	23037.413
0.122000	2.050000	1	+6.64755200E-01	117.012	556.569	23043.103
0.120000	2.050000	1	+6.65274100E-01	117.012	556.569	23048.273
0.118000	2.050000	1	+6.65234200E-01	117.012	556.569	23053.413
0.116000	2.050000	1	+6.65324000E-01	117.012	556.569	23059.133
0.114000	2.050000	1	+6.64445800E-01	117.060	556.811	23064.543
0.112000	2.050000	1	+6.64495700E-01	117.060	556.811	23069.693
0.110000	2.050000	1	+6.65184300E-01	117.060	556.811	23074.963
0.108000	2.050000	1	+6.65324000E-01	117.060	556.811	23079.943
0.106000	2.050000	1	+6.65054600E-01	117.060	556.905	23084.913
0.104000	2.050000	1	+6.64924800E-01	117.048	556.905	23090.493
0.102000	2.050000	1	+6.65473700E-01	117.048	556.905	23095.663
0.100000	2.050000	1	+6.66052600E-01	117.048	556.905	23100.863
0.098000	2.050000	1	+6.66042600E-01	117.048	556.476	23105.853
0.096000	2.050000	1	+6.65543600E-01	116.999	556.476	23111.423
0.094000	2.050000	1	+6.65653400E-01	116.999	556.476	23116.923
0.092000	2.050000	1	+6.66222200E-01	116.999	556.476	23121.943
0.090000	2.050000	1	+6.65912800E-01	116.999	556.037	23127.143
0.088000	2.050000	1	+6.66012600E-01	117.104	556.037	23132.013
0.086000	2.050000	1	+6.65892900E-01	117.104	556.037	23137.733
0.084000	2.050000	1	+6.66371900E-01	117.104	556.037	23142.383
0.082000	2.050000	1	+6.66132400E-01	117.104	556.037	23147.603
0.080000	2.050000	1	+6.65793100E-01	117.000	557.358	23152.823
0.078000	2.050000	1	+6.65932800E-01	117.000	557.358	23158.583
0.076000	2.050000	1	+6.66292100E-01	117.000	557.358	23164.253
0.074000	2.050000	1	+6.66561500E-01	117.000	557.358	23169.193
0.072000	2.050000	1	+6.65882900E-01	117.029	557.207	23174.383
0.070000	2.050000	1	+6.66501600E-01	117.029	557.207	23179.953
0.068000	2.050000	1	+6.66222200E-01	117.029	557.207	23185.573
0.066000	2.050000	1	+6.66092500E-01	117.029	557.207	23190.653
0.064000	2.050000	1	+6.66022600E-01	116.971	556.647	23195.873
0.062000	2.050000	1	+6.65513600E-01	116.971	556.647	23201.063
0.060000	2.050000	1	+6.65473700E-01	116.971	556.647	23206.173
0.058000	2.050000	1	+6.65753200E-01	116.971	556.647	23211.803
0.056000	2.050000	1	+6.65713200E-01	117.009	556.274	23216.813
0.054000	2.050000	1	+6.65843000E-01	117.009	556.274	23221.663
0.052000	2.050000	1	+6.65453800E-01	117.009	556.274	23226.753
0.050000	2.050000	1	+6.65643400E-01	117.009	556.274	23231.633
0.048000	2.050000	1	+6.65214300E-01	117.009	556.611	23237.213
0.046000	2.050000	1	+6.65114500E-01	117.144	556.611	23242.693
0.044000	2.050000	1	+6.64994700E-01	117.144	556.611	23247.913
0.042000	2.050000	1	+6.65573500E-01	117.144	556.611	23253.253
0.040000	2.050000	1	+6.64755200E-01	117.144	556.611	23258.413
0.038000	2.050000	1	+6.64705300E-01	117.171	557.408	23263.953
0.036000	2.050000	1	+6.64276100E-01	117.171	557.408	23269.603
0.034000	2.050000	1	+6.64236200E-01	117.171	557.408	23274.623
0.032000	2.050000	1	+6.64435800E-01	117.171	557.408	23279.883
0.030000	2.050000	1	+6.64096500E-01	117.171	557.539	23285.063
0.028000	2.050000	1	+6.63896900E-01	117.072	557.539	23290.143
0.026000	2.050000	1	+6.63996700E-01	117.072	557.539	23295.683
0.024000	2.050000	1	+6.63597500E-01	117.072	557.539	23301.113
0.022000	2.050000	1	+6.63298100E-01	117.072	556.290	23306.033
0.020000	2.050000	1	+6.63427900E-01	117.004	556.290	23311.323
0.018000	2.050000	1	+6.63547600E-01	117.004	556.290	23316.513
0.016000	2.050000	1	+6.63368000E-01	117.004	556.290	23322.143
0.014000	2.050000	1	+6.63058600E-01	117.004	556.807	23327.673
0.012000	2.050000	1	+6.62639500E-01	117.086	556.807	23333.213
0.010000	2.050000	1	+6.62739300E-01	117.086	556.807	23338.343
0.008000	2.050000	1	+6.62479800E-01	117.086	556.807	23343.193
0.006000	2.050000	1	+6.62459800E-01	117.086	557.208	23348.963
0.004000	2.050000	1	+6.61980800E-01	117.014	557.208	23354.473
0.002000	2.050000	1	+6.62010700E-01	117.014	557.208	23359.483
0.000000	2.050000	1	+6.62150500E-01	117.014	557.208	23364.773
-0.002000	2.050000	1	+6.62240300E-01	117.014	557.312	23370.343
-0.004000	2.050000	1	+6.62280200E-01	117.014	557.312	23375.173
-0.006000	2.050000	1	+6.62649400E-01	117.029	557.312	23381.043
-0.008000	2.050000	1	+6.63028700E-01	117.029	557.312	23386.503
-0.010000	2.050000	1	+6.62230300E-01	117.029	557.312	23391.763
-0.012000	2.050000	1	+6.62439900E-01	117.029	557.679	23397.183
-0.014000	2.050000	1	+6.62599500E-01	116.968	557.679	23402.743
-0.016000	2.050000	1	+6.62509700E-01	116.968	557.679	23408.693
-0.018000	2.050000	1	+6.62898900E-01	116.968	557.679	23414.343
-0.020000	2.050000	1	+6.63298100E-01	116.997	558.224	23419.413
-0.022000	2.050000	1	+6.63138500E-01	116.997	558.224	23424.553
-0.024000	2.050000	1	+6.63477800E-01	116.997	558.224	23429.513
-0.026000	2.050000	1	+6.63437800E-01	116.997	558.224	23435.253
-0.028000	2.050000	1	+6.63527700E-01	117.034	556.929	23440.273
-0.030000	2.050000	1	+6.63777200E-01	117.034	556.929	23445.303
-0.032000	2.050000	1	+6.63857000E-01	117.034	556.929	23450.223
-0.034000	2.050000	1	+6.63886900E-01	117.034	556.929	23455.753
-0.036000	2.050000	1	+6.64026700E-01	117.014	556.935	23461.403
-0.038000	2.050000	1	+6.64196300E-01	117.014	556.935	23466.263
-0.040000	2.050000	1	+6.64515700E-01	117.014	556.935	23471.363
-0.042000	2.050000	1	+6.64505700E-01	117.014	556.935	23476.913
-0.044000	2.050000	1	+6.64565600E-01	117.014	557.694	23482.353
-0.046000	2.050000	1	+6.64825000E-01	117.028	557.694	23487.213
-0.048000	2.050000	1	+6.64984700E-01	117.028	557.694	23492.293
-0.050000	2.050000	1	+6.65264100E-01	117.028	557.694	23497.253
-0.052000	2.050000	1	+6.65104500E-01	117.028	556.652	23502.253
-0.054000	2.050000	1	+6.65523600E-01	116.960	556.652	23507.953
-0.056000	2.050000	1	+6.65224200E-01	116.960	556.652	23513.443
-0.058000	2.050000	1	+6.65643400E-01	116.960	556.652	23518.973
-0.060000	2.050000	1	+6.65942800E-01	116.960	556.652	23523.943
-0.062000	2.050000	1	+6.65653400E-01	116.960	556.521	23529.063
-0.064000	2.050000	1	+6.66072500E-01	116.979	556.521	23534.743
-0.066000	2.050000	1	+6.66441800E-01	116.979	556.521	23539.693
-0.068000	2.050000	1	+6.66491700E-01	116.979	556.521	23544.653
-0.070000	2.050000	1	+6.66461700E-01	116.979	556.783	23549.773
-0.072000	2.050000	1	+6.66461700E-01	117.018	556.783	23554.733
-0.074000	2.050000	1	+6.66701200E-01	117.018	556.783	23560.283
-0.076000	2.050000	1	+6.66142400E-01	117.018	556.783	23565.803
-0.078000	2.050000	1	+6.66541600E-01	117.018	555.862	23570.673
-0.080000	2.050000	1	+6.66302000E-01	117.077	555.862	23575.753
-0.082000	2.050000	1	+6.66771100E-01	117.077	555.862	23581.413
-0.084000	2.050000	1	+6.66312000E-01	117.077	555.862	23586.993
-0.086000	2.050000	1	+6.66042600E-01	117.077	555.609	23592.583
-0.088000	2.050000	1	+6.66541600E-01	117.007	555.609	23597.323
-0.090000	2.050000	1	+6.66591500E-01	117.007	555.609	23602.223
-0.092000	2.050000	1	+6.66162300E-01	117.007	555.609	23607.343
-0.094000	2.050000	1	+6.66491700E-01	117.007	555.609	23612.853
-0.096000	2.050000	1	+6.65862900E-01	116.962	556.392	23618.393
-0.098000	2.050000	1	+6.66351900E-01	116.962	556.392	23623.923
-0.100000	2.050000	1	+6.66262100E-01	116.962	556.392	23629.013
-0.102000	2.050000	1	+6.65613400E-01	116.962	556.392	23634.233
-0.104000	2.050000	1	+6.65733200E-01	116.962	557.260	23639.283
-0.106000	2.050000	1	+6.65683300E-01	116.978	557.260	23644.203
-0.108000	2.050000	1	+6.66062500E-01	116.978	557.260	23649.803
-0.110000	2.050000	1	+6.65713200E-01	116.978	557.260	23654.963
-0.112000	2.050000	1	+6.65324000E-01	116.978	557.260	23660.153
-0.114000	2.050000	1	+6.65423800E-01	116.935	557.031	23665.093
-0.116000	2.050000	1	+6.65902900E-01	116.935	557.031	23670.643
-0.118000	2.050000	1	+6.65922800E-01	116.935	557.031	23675.503
-0.120000	2.050000	1	+6.65543600E-01	116.935	557.031	23680.783
-0.122000	2.050000	1	+6.65583500E-01	116.875	556.395	23686.143
-0.124000	2.050000	1	+6.65932800E-01	116.875	556.395	23691.273
-0.126000	2.050000	1	+6.65733200E-01	116.875	556.395	23696.883
-0.128000	2.050000	1	+6.65643400E-01	116.875	556.395	23701.783
-0.130000	2.050000	1	+6.65623400E-01	116.875	556.263	23706.833
-0.132000	2.050000	1	+6.66441800E-01	116.971	556.263	23712.153
-0.134000	2.050000	1	+6.66162300E-01	116.971	556.263	23717.013
-0.136000	2.050000	1	+6.66591500E-01	116.971	556.263	23722.563
-0.138000	2.050000	1	+6.66521600E-01	116.971	555.311	23728.573
-0.140000	2.050000	1	+6.67369900E-01	116.920	555.311	23733.763
-0.142000	2.050000	1	+6.67449700E-01	116.920	555.311	23738.753
-0.144000	2.050000	1	+6.67240100E-01	116.920	555.311	23744.393
-0.146000	2.050000	1	+6.68178300E-01	116.920	555.486	23749.924
-0.148000	2.050000	1	+6.67898800E-01	117.013	555.486	23755.134
-0.150000	2.050000	1	+6.68377800E-01	117.013	555.486	23760.484
-0.152000	2.050000	1	+6.68996600E-01	117.013	555.486	23765.554
-0.154000	2.050000	1	+6.68926700E-01	117.013	555.486	23770.384
-0.156000	2.050000	1	+6.69615300E-01	116.960	555.630	23776.034
-0.158000	2.050000	1	+6.69705200E-01	116.960	555.630	23781.034
-0.160000	2.050000	1	+6.70483600E-01	116.960	555.630	23786.354
-0.162000	2.050000	1	+6.71361800E-01	116.960	555.630	23791.544
-0.164000	2.050000	1	+6.71541400E-01	116.932	556.136	23796.744
-0.166000	2.050000	1	+6.71880800E-01	116.932	556.136	23802.404
-0.168000	2.050000	1	+6.72260000E-01	116.932	556.136	23808.124
-0.170000	2.050000	1	+6.72908700E-01	116.932	556.136	23813.334
-0.172000	2.050000	1	+6.73267900E-01	116.932	556.589	23818.424
-0.174000	2.050000	1	+6.72749000E-01	116.864	556.589	23823.634
-0.176000	2.050000	1	+6.73477500E-01	116.864	556.589	23828.744
-0.178000	2.050000	1	+6.74156100E-01	116.864	556.589	23833.924
-0.180000	2.050000	1	+6.74824800E-01	116.864	556.926	23839.394
-0.182000	2.050000	1	+6.75273900E-01	116.964	556.926	23844.404
-0.184000	2.050000	1	+6.75643100E-01	116.964	556.926	23849.904
-0.186000	2.050000	1	+6.76281800E-01	116.964	556.926	23855.744
-0.188000	2.050000	1	+6.76830700E-01	116.964	556.047	23860.864
-0.190000	2.050000	1	+6.76092200E-01	116.973	556.047	23866.314
-0.192000	2.050000	1	+6.76910600E-01	116.973	556.047	23871.374
-0.194000	2.050000	1	+6.77180000E-01	116.973	556.047	23876.364
-0.196000	2.050000	1	+6.77509400E-01	116.973	556.047	23882.184
-0.198000	2.050000	1	+6.78148100E-01	116.961	555.486	23888.084
-0.200000	2.050000	1	+6.78826700E-01	116.961	555.486	23893.154
-0.200000	2.100000	3	+6.76471500E-01	116.961	555.486	23894.714
-0.198000	2.100000	1	+6.75174100E-01	116.961	555.486	23899.894
-0.196000	2.100000	1	+6.74096300E-01	116.961	555.486	23905.444
-0.194000	2.100000	1	+6.74216000E-01	116.983	555.723	23911.124
-0.192000	2.100000	1	+6.73906700E-01	116.983	555.723	23916.624
-0.190000	2.100000	1	+6.73497500E-01	116.983	555.723	23921.604
-0.188000	2.100000	1	+6.73367700E-01	116.983	555.723	23926.794
-0.186000	2.100000	1	+6.72759000E-01	116.983	557.474	23932.574
-0.184000	2.100000	1	+6.72220100E-01	116.956	557.474	23938.304
-0.182000	2.100000	1	+6.71092400E-01	116.956	557.474	23943.174
-0.180000	2.100000	1	+6.71381800E-01	116.956	557.474	23948.294
-0.178000	2.100000	1	+6.70862800E-01	116.956	558.862	23953.294
-0.176000	2.100000	1	+6.70713100E-01	117.029	558.862	23958.374
-0.174000	2.100000	1	+6.70274000E-01	117.029	558.862	23963.344
-0.172000	2.100000	1	+6.70154300E-01	117.029	558.862	23968.544
-0.170000	2.100000	1	+6.69465600E-01	117.029	557.297	23973.654
-0.168000	2.100000	1	+6.69335900E-01	117.042	557.297	23979.324
-0.166000	2.100000	1	+6.68417800E-01	117.042	557.297	23984.984
-0.164000	2.100000	1	+6.67888800E-01	117.042	557.297	23990.484
-0.162000	2.100000	1	+6.67539500E-01	117.042	557.118	23995.574
-0.160000	2.100000	1	+6.67449700E-01	116.945	557.118	24000.764
-0.158000	2.100000	1	+6.67240100E-01	116.945	557.118	24006.644
-0.156000	2.100000	1	+6.66890900E-01	116.945	557.118	24011.604
-0.154000	2.100000	1	+6.66192300E-01	116.945	556.137	24017.134
-0.152000	2.100000	1	+6.65902900E-01	117.066	556.137	24022.134
-0.150000	2.100000	1	+6.65703300E-01	117.066	556.137	24027.194
-0.148000	2.100000	1	+6.65334000E-01	117.066	556.137	24032.214
-0.146000	2.100000	1	+6.65793100E-01	117.066	556.137	24037.824
-0.144000	2.100000	1	+6.65194300E-01	117.066	557.420	24043.254
-0.142000	2.100000	1	+6.64815100E-01	117.046	557.420	24048.124
-0.140000	2.100000	1	+6.65004700E-01	117.046	557.420	24053.314
-0.138000	2.100000	1	+6.65673300E-01	117.046	557.420	24058.524
-0.136000	2.100000	1	+6.64964800E-01	117.046	557.420	24063.434
-0.134000	2.100000	1	+6.64475700E-01	116.973	557.290	24069.064
-0.132000	2.100000	1	+6.64306100E-01	116.973	557.290	24073.914
-0.130000	2.100000	1	+6.64106500E-01	116.973	557.290	24078.894
-0.128000	2.100000	1	+6.64366000E-01	116.973	557.290	24083.994
-0.126000	2.100000	1	+6.64475700E-01	117.080	557.415	24088.754
-0.124000	2.100000	1	+6.65314000E-01	117.080	557.415	24094.404
-0.122000	2.100000	1	+6.65074500E-01	117.080	557.415	24100.094
-0.120000	2.100000	1	+6.64695300E-01	117.080	557.415	24105.354
-0.118000	2.100000	1	+6.65144400E-01	117.024	557.437	24110.324
-0.116000	2.100000	1	+6.65523600E-01	117.024	557.437	24115.884
-0.114000	2.100000	1	+6.65383900E-01	117.024	557.437	24121.634
-0.112000	2.100000	1	+6.65853000E-01	117.024	557.437	24126.644
-0.110000	2.100000	1	+6.66132400E-01	117.024	557.409	24131.624
-0.108000	2.100000	1	+6.66451700E-01	117.116	557.409	24136.594
-0.106000	2.100000	1	+6.66232200E-01	117.116	557.409	24142.154
-0.104000	2.100000	1	+6.66791100E-01	117.116	557.409	24147.794
-0.102000	2.100000	1	+6.66990700E-01	117.116	557.409	24153.294
-0.100000	2.100000	1	+6.66561500E-01	116.955	557.895	24158.164
-0.098000	2.100000	1	+6.67419800E-01	116.955	557.895	24163.344
-0.096000	2.100000	1	+6.67499600E-01	116.955	557.895	24169.104
-0.094000	2.100000	1	+6.67609400E-01	116.955	557.895	24174.544
-0.092000	2.100000	1	+6.68178300E-01	117.038	557.715	24180.064
-0.090000	2.100000	1	+6.67998600E-01	117.038	557.715	24184.974
-0.088000	2.100000	1	+6.67948700E-01	117.038	557.715	24190.594
-0.086000	2.100000	1	+6.68417800E-01	117.038	557.715	24196.164
-0.084000	2.100000	1	+6.68677200E-01	116.970	558.426	24201.714
-0.082000	2.100000	1	+6.68777000E-01	116.970	558.426	24206.664
-0.080000	2.100000	1	+6.68347900E-01	116.970	558.426	24212.244
-0.078000	2.100000	1	+6.68597400E-01	116.970	558.426	24218.104
-0.076000	2.100000	1	+6.69375800E-01	117.152	557.440	24223.624
-0.074000	2.100000	1	+6.69136300E-01	117.152	557.440	24228.524
-0.072000	2.100000	1	+6.69685200E-01	117.152	557.440	24233.464
-0.070000	2.100000	1	+6.69445700E-01	117.152	557.440	24239.334
